startdate,starttime,enddate,endtime,duration,bla,class,network
2017-06-11,05:37:40.4602,,0,None,,,
2017-06-11,06:46:06.8449,,0,None,,,
2017-06-11,07:50:31.6776,,0,None,,,
2017-06-11,08:50:54.9583,,0,None,,,
2017-06-11,10:51:41.5196,,0,None,,,
2017-06-11,12:32:20.3207,,0,None,,,
2017-06-11,14:33:06.8819,,0,None,,,
2017-06-11,16:46:16.4443,2017-06-11,16:46:21.5539,5.109600067138672,,1.0,XP.ILL02..EHZ
2017-06-11,16:46:16.5011,2017-06-11,16:46:21.7242,5.223099946975708,,1.0,XP.ILL03..EHZ
2017-06-11,16:46:16.5768,2017-06-11,16:46:21.4214,4.844599962234497,,1.0,XP.ILL04..EHZ
2017-06-11,17:06:05.8596,,0,None,,,
2017-06-11,18:22:35.3484,,0,None,,,
2017-06-11,19:22:58.6291,,0,None,,,
2017-06-11,20:19:20.3577,,0,None,,,
2017-06-11,21:23:45.1904,,0,None,,,
2017-06-11,22:56:20.8874,,0,None,,,
2017-06-11,23:36:36.4078,,0,None,,,
2017-06-12,00:57:07.4487,,0,None,,,
2017-06-12,02:01:32.2814,,0,None,,,
2017-06-12,03:01:55.5620,,0,None,,,
2017-06-12,03:42:06.5227,2017-06-12,03:42:22.3340,15.811300039291382,,4.0,XP.ILL05..EHZ
2017-06-12,05:46:59.1958,,0,None,,,
2017-06-12,07:55:48.8612,,0,None,,,
2017-06-12,08:13:24.8694,2017-06-12,08:14:12.2921,47.42269992828369,,4.0,XP.ILL01..EHZ
2017-06-12,08:53:23.8884,2017-06-12,08:53:40.9014,17.013000011444092,,1.0,XP.ILL04..EHZ
2017-06-12,08:53:24.7116,2017-06-12,08:53:40.7185,16.0068998336792,,1.0,XP.ILL02..EHZ
2017-06-12,09:16:19.9020,,0,None,,,
2017-06-12,10:04:38.5265,,0,None,,,
2017-06-12,10:56:58.7031,,0,None,,,
2017-06-12,12:32:21.4758,2017-06-12,12:33:40.2798,78.80399990081787,,1.0,None
2017-06-12,13:42:02.3369,,0,None,,,
2017-06-12,14:42:25.6175,,0,None,,,
2017-06-12,15:54:53.5543,,0,None,,,
2017-06-12,17:19:26.1472,,0,None,,,
2017-06-12,18:27:52.5320,,0,None,,,
2017-06-12,19:24:14.2606,,0,None,,,
2017-06-12,20:20:35.9892,,0,None,,,
2017-06-12,21:29:02.3739,,0,None,,,
2017-06-12,22:49:33.4148,,0,None,,,
2017-06-13,00:06:02.9036,,0,None,,,
2017-06-13,01:06:26.1842,,0,None,,,
2017-06-13,02:02:47.9128,,0,None,,,
2017-06-13,06:52:39.6600,,0,None,,,
2017-06-13,07:49:01.3886,,0,None,,,
2017-06-13,12:14:43.8234,,0,None,,,
2017-06-13,13:15:07.1041,,0,None,,,
2017-06-13,14:31:36.5929,,0,None,,,
2017-06-13,15:56:09.1858,,0,None,,,
2017-06-13,16:48:29.3624,,0,None,,,
2017-06-13,17:52:54.1951,,0,None,,,
2017-06-13,18:38:02.5433,2017-06-13,18:38:57.9223,55.379000186920166,,3.0,XP.ILL05..EHZ
2017-06-13,18:38:02.7264,2017-06-13,18:39:02.0414,59.31500005722046,,3.0,XP.ILL04..EHZ
2017-06-13,18:38:04.7402,2017-06-13,18:39:02.1329,57.39269995689392,,3.0,XP.ILL06..EHZ
2017-06-13,19:10:18.5693,2017-06-13,19:10:44.6097,26.04040002822876,,1.0,None
2017-06-13,19:13:41.6718,2017-06-13,19:13:46.8030,5.131200075149536,,1.0,XP.ILL05..EHZ
2017-06-13,19:13:41.8832,2017-06-13,19:13:47.1787,5.295500040054321,,1.0,XP.ILL06..EHZ
2017-06-13,19:13:41.9301,2017-06-13,19:13:47.0613,5.131200075149536,,1.0,XP.ILL07..EHZ
2017-06-13,19:13:41.9888,2017-06-13,19:13:47.5192,5.530400037765503,,1.0,XP.ILL08..EHZ
2017-06-13,19:13:42.1415,2017-06-13,19:13:47.3314,5.189899921417236,,1.0,XP.ILL02..EHZ
2017-06-13,19:13:42.2824,2017-06-13,19:13:47.4253,5.142899990081787,,1.0,XP.ILL01..EHZ
2017-06-13,19:13:42.2941,2017-06-13,19:13:46.8617,4.5676000118255615,,1.0,XP.ILL03..EHZ
2017-06-13,19:13:42.3059,2017-06-13,19:13:47.3783,5.072399854660034,,1.0,XP.ILL04..EHZ
2017-06-13,20:36:51.1050,2017-06-13,20:37:07.3879,16.282900094985962,,1.0,XP.ILL02..EHZ
2017-06-13,20:36:51.2052,2017-06-13,20:37:05.1835,13.978300094604492,,1.0,XP.ILL05..EHZ
2017-06-13,20:36:51.3555,2017-06-13,20:37:05.9350,14.579499959945679,,1.0,XP.ILL04..EHZ
2017-06-13,20:40:40.1684,2017-06-13,20:40:54.7479,14.579499959945679,,1.0,XP.ILL08..EHZ
2017-06-13,20:40:40.2185,2017-06-13,20:40:53.4954,13.276900053024292,,1.0,XP.ILL06..EHZ
2017-06-13,20:40:40.4690,2017-06-13,20:40:53.5956,13.126599788665771,,1.0,XP.ILL02..EHZ
2017-06-13,20:40:40.5191,2017-06-13,20:40:53.4954,12.97630000114441,,1.0,XP.ILL01..EHZ
2017-06-13,20:40:40.5692,2017-06-13,20:40:54.0465,13.477299928665161,,1.0,XP.ILL05..EHZ
2017-06-13,20:40:40.6694,2017-06-13,20:40:53.3451,12.675699949264526,,1.0,XP.ILL04..EHZ
2017-06-13,20:48:42.8912,2017-06-13,20:48:55.7695,12.878299951553345,,1.0,XP.ILL02..EHZ
2017-06-13,20:48:43.0062,2017-06-13,20:48:54.8496,11.843400001525879,,1.0,XP.ILL05..EHZ
2017-06-13,20:48:43.0445,2017-06-13,20:48:55.1946,12.150099992752075,,1.0,XP.ILL04..EHZ
2017-06-13,21:22:14.9013,,0,None,,,
2017-06-13,22:10:33.5258,,0,None,,,
2017-06-13,22:31:05.0239,2017-06-13,22:33:54.1625,169.13862991333008,,1.0,None
2017-06-13,22:47:50.3284,2017-06-13,22:48:28.9447,38.616300106048584,,1.0,XP.ILL04..EHZ
2017-06-13,22:47:50.8698,2017-06-13,22:48:30.5688,39.698999881744385,,1.0,XP.ILL05..EHZ
2017-06-13,23:10:56.8065,,0,None,,,
2017-06-14,00:23:24.7433,,0,None,,,
2017-06-14,01:51:58.8882,,0,None,,,
2017-06-14,03:00:25.2730,,0,None,,,
2017-06-14,04:58:34.3834,2017-06-14,04:58:46.5319,12.148499965667725,,4.0,XP.ILL04..EHZ
2017-06-14,06:16:34.7046,2017-06-14,06:16:58.7495,24.044899940490723,,4.0,XP.ILL06..EHZ
2017-06-14,06:16:34.8016,2017-06-14,06:16:56.5196,21.717999935150146,,4.0,XP.ILL07..EHZ
2017-06-14,06:16:36.4498,2017-06-14,06:17:04.1790,27.72919988632202,,4.0,XP.ILL05..EHZ
2017-06-14,06:16:39.6493,2017-06-14,06:17:03.5973,23.947999954223633,,4.0,XP.ILL08..EHZ
2017-06-14,06:16:39.9402,2017-06-14,06:17:05.8272,25.88699984550476,,4.0,XP.ILL04..EHZ
2017-06-14,06:21:42.8751,,0,None,,,
2017-06-14,07:26:07.7078,,0,None,,,
2017-06-14,12:23:22.0384,2017-06-14,12:23:25.7033,3.664900064468384,,4.0,XP.ILL05..EHZ
2017-06-14,12:24:02.5590,,0,None,,,
2017-06-14,13:09:29.3649,2017-06-14,13:10:05.7480,36.38309979438782,,4.0,XP.ILL07..EHZ
2017-06-14,13:09:29.3649,2017-06-14,13:10:02.6566,33.29169988632202,,4.0,XP.ILL06..EHZ
2017-06-14,13:09:32.8526,2017-06-14,13:10:04.4797,31.627099990844727,,4.0,XP.ILL08..EHZ
2017-06-14,13:10:51.2467,2017-06-14,13:11:24.3006,33.05390000343323,,4.0,XP.ILL05..EHZ
2017-06-14,13:10:51.2467,2017-06-14,13:11:24.6969,33.450199842453,,4.0,XP.ILL06..EHZ
2017-06-14,13:10:51.7223,2017-06-14,13:11:26.2823,34.55999994277954,,4.0,XP.ILL07..EHZ
2017-06-14,13:10:54.9722,2017-06-14,13:11:30.4834,35.511200189590454,,4.0,XP.ILL08..EHZ
2017-06-14,13:14:32.3196,2017-06-14,13:15:02.5993,30.27969980239868,,4.0,XP.ILL05..EHZ
2017-06-14,13:14:34.7769,2017-06-14,13:14:54.5934,19.816499948501587,,4.0,XP.ILL06..EHZ
2017-06-14,13:14:35.2525,2017-06-14,13:14:50.9471,15.694599866867065,,4.0,XP.ILL07..EHZ
2017-06-14,13:14:35.4903,2017-06-14,13:15:03.5505,28.060199975967407,,4.0,XP.ILL04..EHZ
2017-06-14,13:14:38.5024,2017-06-14,13:14:55.7824,17.27999997138977,,4.0,XP.ILL08..EHZ
2017-06-14,13:20:30.9822,2017-06-14,13:21:05.2837,34.30150008201599,,4.0,XP.ILL05..EHZ
2017-06-14,13:20:31.5984,2017-06-14,13:21:06.9269,35.32849979400635,,4.0,XP.ILL06..EHZ
2017-06-14,13:20:32.0092,2017-06-14,13:21:08.0566,36.04739999771118,,4.0,XP.ILL04..EHZ
2017-06-14,13:20:33.2416,2017-06-14,13:21:14.3212,41.07959985733032,,4.0,XP.ILL07..EHZ
2017-06-14,13:20:35.1929,2017-06-14,13:21:09.2890,34.096100091934204,,4.0,XP.ILL08..EHZ
2017-06-14,13:20:38.3766,2017-06-14,13:21:11.8564,33.47979998588562,,4.0,XP.ILL02..EHZ
2017-06-14,13:20:39.6089,2017-06-14,13:21:12.4726,32.8636999130249,,4.0,XP.ILL01..EHZ
2017-06-14,13:23:38.6623,2017-06-14,13:23:58.7807,20.11839985847473,,4.0,XP.ILL06..EHZ
2017-06-14,13:23:38.6679,2017-06-14,13:23:58.5494,19.881500005722046,,4.0,XP.ILL07..EHZ
2017-06-14,13:23:39.0050,2017-06-14,13:23:57.0185,18.013499975204468,,4.0,XP.ILL05..EHZ
2017-06-14,13:23:39.0539,2017-06-14,13:23:56.9206,17.866699934005737,,4.0,XP.ILL04..EHZ
2017-06-14,13:23:40.3592,2017-06-14,13:24:05.7259,25.366699934005737,,4.0,XP.ILL08..EHZ
2017-06-14,15:09:06.1928,,0,None,,,
2017-06-14,16:33:38.7857,,0,None,,,
2017-06-14,19:06:37.7633,,0,None,,,
2017-06-14,20:39:13.4603,,0,None,,,
2017-06-14,20:45:07.1677,2017-06-14,20:45:30.8260,23.658299922943115,,4.0,XP.ILL04..EHZ
2017-06-14,20:45:07.5756,2017-06-14,20:45:29.7654,22.189800024032593,,4.0,XP.ILL05..EHZ
2017-06-14,20:45:07.9835,2017-06-14,20:45:32.3760,24.392499923706055,,4.0,XP.ILL06..EHZ
2017-06-14,21:51:41.3971,,0,None,,,
2017-06-14,22:12:14.0174,2017-06-14,22:12:22.8810,8.863600015640259,,1.0,XP.ILL08..EHZ
2017-06-14,22:12:14.2699,2017-06-14,22:12:22.1740,7.904099941253662,,1.0,XP.ILL07..EHZ
2017-06-14,22:12:14.3709,2017-06-14,22:12:22.4012,8.03030014038086,,1.0,XP.ILL06..EHZ
2017-06-14,22:12:14.7750,2017-06-14,22:12:22.4012,7.626199960708618,,1.0,XP.ILL05..EHZ
2017-06-14,23:12:12.4380,,0,None,,,
2017-06-14,23:56:29.5105,,0,None,,,
2017-06-15,00:24:39.6067,2017-06-15,00:24:55.0941,15.48740005493164,,3.0,XP.ILL04..EHZ
2017-06-15,01:06:06.5900,2017-06-15,01:06:16.0172,9.427200078964233,,3.0,XP.ILL05..EHZ
2017-06-15,01:06:06.6686,2017-06-15,01:06:15.9910,9.322399854660034,,3.0,XP.ILL04..EHZ
2017-06-15,01:25:03.6554,,0,None,,,
2017-06-15,01:43:49.5810,2017-06-15,01:44:06.3122,16.731199979782104,,3.0,XP.ILL07..EHZ
2017-06-15,02:33:30.0401,,0,None,,,
2017-06-15,02:49:37.6438,2017-06-15,02:50:21.8542,44.210399866104126,,3.0,XP.ILL08..EHZ
2017-06-15,02:49:37.6438,2017-06-15,02:50:22.4807,44.83689999580383,,3.0,XP.ILL07..EHZ
2017-06-15,02:49:38.0912,2017-06-15,02:50:22.0332,43.94199991226196,,3.0,XP.ILL06..EHZ
2017-06-15,02:49:38.1807,2017-06-15,02:50:21.5857,43.40499997138977,,3.0,XP.ILL05..EHZ
2017-06-15,03:54:01.0810,,0,None,,,
2017-06-15,05:18:33.6739,,0,None,,,
2017-06-15,06:10:53.8505,,0,None,,,
2017-06-15,06:51:09.3709,,0,None,,,
2017-06-15,07:43:29.5475,,0,None,,,
2017-06-15,08:31:48.1720,,0,None,,,
2017-06-15,09:44:16.1088,,0,None,,,
2017-06-15,10:56:44.0456,,0,None,,,
2017-06-15,12:13:13.5344,,0,None,,,
2017-06-15,13:25:41.4712,,0,None,,,
2017-06-15,13:25:41.4712,,0,None,,,
2017-06-15,14:26:04.7518,,0,None,,,
2017-06-15,15:22:26.4804,,0,None,,,
2017-06-15,18:11:31.6662,,0,None,,,
2017-06-15,19:06:43.8774,2017-06-15,19:06:57.5700,13.692600011825562,,4.0,XP.ILL04..EHZ
2017-06-15,19:15:56.4989,,0,None,,,
2017-06-15,21:08:39.9561,,0,None,,,
2017-06-15,22:41:15.6531,,0,None,,,
2017-06-16,00:13:51.3501,,0,None,,,
2017-06-16,01:30:20.8389,,0,None,,,
2017-06-16,03:59:18.2646,,0,None,,,
2017-06-16,04:47:36.8891,,0,None,,,
2017-06-16,05:48:00.1697,,0,None,,,
2017-06-16,06:32:17.2422,,0,None,,,
2017-06-16,08:16:57.5953,,0,None,,,
2017-06-16,09:53:34.8444,,0,None,,,
2017-06-16,12:22:32.2700,,0,None,,,
2017-06-16,13:18:53.9986,,0,None,,,
2017-06-16,14:43:26.5915,,0,None,,,
2017-06-16,16:24:05.3926,,0,None,,,
2017-06-16,18:16:48.8498,,0,None,,,
2017-06-16,19:21:13.6825,,0,None,,,
2017-06-16,20:33:41.6192,,0,None,,,
2017-06-16,22:06:17.3162,,0,None,,,
2017-06-16,23:02:39.0448,,0,None,,,
2017-06-16,23:46:05.3424,2017-06-16,23:50:31.0173,265.6749300956726,,1.0,None
2017-06-17,00:19:08.5337,,0,None,,,
2017-06-17,02:19:55.0950,,0,None,,,
2017-06-17,02:19:55.0950,,0,None,,,
2017-06-17,03:40:26.1358,,0,None,,,
2017-06-17,05:29:08.0410,,0,None,,,
2017-06-17,06:57:42.1860,,0,None,,,
2017-06-17,08:46:24.0911,,0,None,,,
2017-06-17,10:27:02.8922,,0,None,,,
2017-06-17,11:43:32.3810,,0,None,,,
2017-06-17,12:43:55.6617,,0,None,,,
2017-06-17,13:40:17.3903,,0,None,,,
2017-06-17,14:56:46.8791,,0,None,,,
2017-06-17,16:01:11.7118,,0,None,,,
2017-06-17,17:05:36.5445,,0,None,,,
2017-06-17,18:14:02.9292,,0,None,,,
2017-06-17,19:38:35.5221,,0,None,,,
2017-06-17,19:47:16.6278,,0,XP.ILL08..EHZ,,,
2017-06-17,19:53:42.9687,2017-06-17,19:56:10.1709,147.2021999359131,,1.0,None
2017-06-17,21:15:12.7712,,0,None,,,
2017-06-17,22:39:45.3641,,0,None,,,
2017-06-17,22:39:45.3641,,0,None,,,
2017-06-18,00:48:35.0295,,0,None,,,
2017-06-18,01:40:55.2060,,0,None,,,
2017-06-18,03:29:37.1112,,0,None,,,
2017-06-18,04:42:57.6221,,0,None,,,
2017-06-18,06:04:27.0788,,0,None,,,
2017-06-18,07:11:30.3947,2017-06-18,07:11:47.0913,16.696539878845215,,1.0,XP.ILL08..EHZ
2017-06-18,09:07:48.3561,,0,None,,,
2017-06-18,10:37:26.7584,,0,None,,,
2017-06-18,10:37:26.7584,,0,None,,,
2017-06-18,12:11:09.6335,,0,None,,,
2017-06-18,13:12:23.2346,2017-06-18,13:12:34.7224,11.487770080566406,,1.0,None
2017-06-18,13:36:43.5630,,0,None,,,
2017-06-18,15:14:30.9109,,0,None,,,
2017-06-18,16:23:46.9490,,0,None,,,
2017-06-18,17:37:07.4600,,0,None,,,
2017-06-18,18:54:32.4438,,0,None,,,
2017-06-18,20:16:01.9004,,0,None,,,
2017-06-18,21:25:17.9385,,0,None,,,
2017-06-18,22:43:39.0883,,0,None,,,
2017-06-20,01:38:05.3366,2017-06-20,01:40:24.9270,139.59040999412537,,1.0,None
2017-07-01,08:10:40.8070,2017-07-01,08:12:19.8118,99.00478005409241,,1.0,None
2017-07-01,09:30:01.7372,2017-07-01,09:30:54.5501,52.8128399848938,,1.0,None
2017-07-03,11:20:56.2668,2017-07-03,11:25:24.2196,267.95279002189636,,1.0,None
2017-07-03,18:15:57.4901,2017-07-03,18:16:40.6564,43.166290044784546,,1.0,None
2017-07-08,00:18:26.9423,2017-07-08,00:19:46.0587,79.11645984649658,,1.0,None
2017-07-10,02:20:11.0756,2017-07-10,02:20:34.3415,23.265899896621704,,1.0,None
2017-07-20,22:35:19.3507,2017-07-20,22:40:56.4759,337.12520003318787,,1.0,None
2017-07-21,17:04:33.5940,2017-07-21,17:06:31.7069,118.11283993721008,,1.0,None
2017-07-31,19:30:52.9992,2017-07-31,19:31:57.5422,64.54297018051147,,1.0,None
2017-07-31,19:44:45.7277,2017-07-31,19:45:25.1041,39.376450061798096,,1.0,None
2017-08-01,00:26:55.4007,2017-08-01,00:27:41.8648,46.46404004096985,,1.0,None
